4311 1828.11 33464.5 29 1 3 31 -0.0642604 36204.9 1 0 1 1 1 0.1292621 0 0 1
4695 2054.82 73780 50 1 4 32 1.450245 74096.2 0 0 1 0 1 1.576604 0 0 0
5079 1762.62 8432 52 1 2 32 -0.984592 11594 0 0 1 0 1 -1.183301 0 0 0
5080 1762.62 26350 52 1 1 31 -1.096343 29090.4 1 0 1 1 1 -1.790353 1 0 0
5475 1569.42 0 0 1 2 31 -1.24012 0 0 0 1 1 1 -2.111763 0 . 1
5617 1694.97 13702 52 1 2 31 -0.0518393 13891.72 1 0 1 1 1 -1.774986 0 0 0
5636 1694.97 22134 52 1 1 32 -0.7004862 22134 1 0 1 1 1 -1.802435 0 0 0
5662 1959.11 0 0 1 1 32 -1.072109 0 0 0 0 0 1 -2.099565 0 1 1
11776 2178.59 23188 52 1 1 32 -0.5585359 0 0 0 1 1 1 -0.6052402 0 . 0
11836 2445.67 7378 52 1 2 32 -1.38076 0 1 0 1 1 1 -1.691577 1 . 0
12050 2441.31 17918 52 1 2 31 -0.5613535 17918 1 0 0 0 1 -0.5776859 0 0 0
12124 1694.97 1897.2 52 1 2 32 -0.5772309 7061.8 0 0 1 1 1 -1.603344 0 1 0
12132 1694.97 6324 52 1 1 32 -2.386766 0 0 0 1 1 1 -2.585113 0 . 0
85 2254.16 1106.7 5 1 1 31 -0.7527017 1106.7 0 0 1 1 1 -2.205675 0 1 .
291 1927.9 210.8 29 1 2 31 -1.302305 0 0 0 1 0 1 -0.0542076 0 . 0
753 2860.07 0 0 1 2 31 -1.544022 0 1 0 1 0 1 -0.6670483 0 . .
1190 2183.06 14756 52 1 2 30 -0.3299835 26350 1 0 1 1 1 -0.8328417 1 0 0
1448 2372.8 21080 33 1 2 31 -2.369837 24874.4 0 0 1 0 1 -1.640663 0 0 0
1480 2268.98 0 0 1 2 31 -1.962661 0 0 0 1 0 1 -1.690402 0 1 0
1528 2386.75 17918 52 1 1 30 -1.00597 17918 1 0 1 1 1 -1.116047 0 0 0
2159 2087.34 41949.2 52 1 4 31 -1.295044 42160 1 0 1 1 1 0.2991368 0 0 0
2264 2372.8 15493.8 42 1 2 31 -0.4182331 33597.3 1 0 1 1 1 -0.3771898 1 0 0
2354 1860.49 12648 52 1 1 30 -1.095211 12648 0 0 1 1 1 -1.19339 0 0 0
2797 1898.24 27404 52 1 2 31 -1.902781 45806.84 1 0 1 0 1 -1.669113 1 0 0
2951 1827.69 17918 46 1 1 30 -0.3526428 41106 1 0 1 1 1 -0.7700924 1 0 0
3028 2148.74 12964.2 42 1 2 31 0.7664657 29828.2 1 0 1 1 1 0.8080005 1 0 0
3324 2334.82 24961.88 52 1 2 30 -0.466933 25014.58 1 0 1 1 1 -0.9684635 0 0 0
3822 1890.82 1264.8 10 1 2 30 -1.851298 8596.424 0 0 1 1 1 -1.741182 0 1 0
3937 2273.93 31620 52 1 2 30 -1.175487 52710.54 1 0 1 1 1 -0.8287824 0 0 0
3974 2610.07 18972 50 1 2 31 0.0383091 66402 1 0 1 1 1 -0.393281 0 0 .
4196 2471.66 0 0 1 2 31 0.2144645 0 1 0 1 1 1 -2.388607 0 . 1
4204 2471.66 10540 52 1 2 31 0.3336552 14334.4 1 0 1 1 1 -0.861319 0 1 0
4259 2076.2 16864 52 1 2 30 -0.0118024 33728 1 0 0 0 1 -1.198205 1 0 0
5643 1921.96 2424.2 31 1 1 30 -1.072109 21143.24 0 0 1 0 1 -1.559418 0 0 .
6285 443.61 26350 52 1 2 30 0.1791713 48563.05 1 0 1 0 1 0.0122593 1 0 0
12129 1856.51 29512 52 1 4 31 -0.4029852 29512 0 0 1 1 1 0.6975815 0 0 0
83 1826.79 0 0 1 1 29 -0.7196178 6324 0 0 1 1 1 -1.816919 0 1 1
306 2014.62 15810 52 1 3 30 -0.7761153 0 0 0 1 0 1 -0.7043753 0 . 0
1067 1628.34 0 0 1 1 30 -2.598499 0 0 0 1 0 1 -2.189528 0 1 1
1072 2167.05 24769 48 1 4 30 0.5837494 25190.6 0 1 0 0 1 -0.5708801 0 0 0
1432 1983.63 25296 52 1 4 29 -0.6319589 37944 1 0 1 1 1 -0.8687844 1 0 0
1521 2422.85 0 0 1 2 29 -0.4677915 0 1 0 1 1 1 -0.8661587 1 . 1
2226 1602.45 5270 2 1 2 30 -0.5286376 5270 0 0 1 1 1 -1.480577 0 1 .
2716 1487.72 14756 52 1 1 29 -1.313794 14756 0 0 0 0 1 -1.344902 0 0 0
2718 1487.72 44268 52 1 2 30 -0.7183701 46376 1 0 1 1 1 -0.9476461 0 0 0
2734 1487.72 12648 52 1 2 30 -0.4874322 0 1 0 1 0 1 -0.6561668 0 . 0
2762 1692.69 13537.58 52 1 2 30 -0.7081771 26712.58 1 0 1 1 1 -1.286334 1 0 0
2768 1640.9 54808 52 1 2 29 -1.979687 54808 1 0 1 1 1 -1.192361 1 0 0
2793 1538.35 16600.5 52 1 2 30 -1.123493 41643.54 1 0 1 1 1 -1.627746 1 0 0
2798 1586.9 13702 52 1 2 30 -1.012712 0 1 0 1 1 1 -1.717977 1 . 0
2914 1487.72 31620 52 1 2 30 0.1289015 81158 0 0 1 1 1 -1.198143 0 0 0
3003 1644.32 0 0 1 1 29 0.08894 5797 0 0 1 0 1 0.0747274 0 1 1
3032 1859.65 27404 52 1 1 30 0.3576763 62186 0 0 1 0 1 -1.923907 0 0 0
3177 2550.37 30566 52 1 2 30 -0.0515143 0 1 1 1 0 1 -1.063142 1 . 0
3261 1487.72 13702 52 1 1 30 -0.6508235 13702 0 0 1 0 1 -1.161889 0 0 0
3825 1532.34 6324 46 1 1 29 -2.217192 6324 0 0 1 0 1 -1.160133 0 1 0
3943 1792.89 7378 14 1 1 30 -0.0972436 0 0 0 1 0 1 -1.350662 0 . .
3957 1887.68 33728 52 1 2 29 0.5474231 0 0 0 1 1 1 -0.1127211 0 . 0
3958 1887.68 31620 52 1 1 29 -0.5406433 31620 0 0 1 0 1 -1.277148 0 0 0
4168 1487.72 0 0 1 1 29 -2.251114 0 1 0 0 0 1 -1.973739 0 1 1
4211 2066.28 16442.4 52 1 1 29 -0.9426219 0 1 0 1 1 1 -1.472803 0 . .
4316 1487.72 21080 10 1 3 30 -0.2584432 58180.8 1 0 1 1 1 -0.5540751 1 0 1
4374 1606.4 11594 40 1 1 30 0.6474245 15810 0 0 1 1 1 -0.936673 0 0 .
4462 2231.58 0 0 1 1 30 0.5973051 22766.4 0 0 0 0 1 -2.656947 0 0 1
5516 1487.72 5270 35 1 2 30 -0.7396134 13491.2 1 0 1 0 1 -0.6850359 1 1 0
11828 2235.44 23188 52 1 2 29 -0.8819848 23188 0 0 1 1 1 -0.8498164 0 0 0
11840 2247.43 0 0 1 2 30 -0.2701829 3113.516 0 0 1 0 1 -1.515266 0 1 0
11969 1442.2 16442.4 52 1 2 29 -0.9327081 16442.4 0 0 1 1 1 -2.030346 0 0 0
12133 1606.74 0 0 1 2 29 -1.460854 0 0 0 1 1 1 -0.8402052 0 1 1
222 2620.09 6745.6 19 1 1 29 -1.762686 0 0 0 1 0 1 -2.222565 0 . 1
394 1466.35 0 0 1 1 29 -1.252333 0 0 0 1 0 1 -1.671638 0 1 1
513 2593.88 36890 52 1 2 29 -1.350902 71680.43 1 0 0 0 1 -0.0166983 1 0 0
516 1760.42 632.4 52 1 2 29 -0.4943934 632.4 0 0 1 0 1 -1.494138 0 1 0
674 1714.96 10540 44 1 2 29 -0.5738797 27931 1 0 1 1 1 -1.751454 1 0 0
678 1477.27 18972 51 1 2 29 -0.4963894 19393.6 1 0 1 1 1 -0.8351856 0 0 0
681 1477.27 41106 52 1 2 28 -1.533478 44900.4 0 0 1 0 1 -1.625788 0 0 0
1000 1354.17 7905 44 1 2 29 -0.0920036 8010.4 1 0 0 0 1 0.3707876 0 0 0
1201 1765.98 22134 52 1 3 29 -2.581834 22144.54 0 0 1 1 1 -0.6998709 0 0 0
1387 1714.97 3162 2 1 1 29 -1.779061 3162 0 0 1 0 1 -1.771892 0 1 .
1518 2895.46 0 0 1 2 29 -0.5155469 18972 1 0 1 1 1 -0.9401878 1 0 1
1687 2031.25 0 0 1 1 28 -0.638854 0 0 0 1 0 1 -2.487514 0 . 1
1759 1477.27 0 0 1 2 28 -1.026325 0 0 0 1 0 1 -1.23728 0 . .
2169 1620.37 20026 52 1 2 29 0.149151 20131.4 0 0 1 1 1 0.3568814 0 0 0
2171 1620.37 0 0 1 4 29 0.030746 83287.08 0 0 1 1 1 -0.6778183 0 0 0
2269 1805.56 14292.24 52 1 2 29 -1.323786 14292.24 1 0 1 1 1 -1.789325 0 0 0
2309 1387.98 8432 52 1 2 29 -1.584918 21080 0 0 1 0 1 -0.6602224 0 0 .
2351 1415.72 15283 52 1 2 29 0.2637187 20553 0 0 1 1 1 -0.710868 0 0 0
2773 1444.45 14756 52 1 2 28 -0.8563119 24294.7 1 0 1 1 1 -0.3412281 1 0 0
2803 1444.45 26350 52 1 2 29 -0.4135992 32674 1 0 1 1 1 -0.7917749 1 0 0
3189 2310.55 47430 37 1 4 28 -1.113289 47430 0 0 0 0 1 0.6328288 0 0 0
3311 1776.66 10540 37 1 2 29 -0.4701938 0 0 0 1 1 1 -0.9333018 0 . 0
3318 1776.66 8432 23 1 1 29 -0.0831554 0 1 0 1 1 1 -1.848808 1 . 1
3987 1655.68 22134 52 1 2 29 -0.3762472 29512 1 0 1 1 1 -1.257601 1 0 0
4070 2040.28 0 0 1 1 28 -1.497759 210.8 0 0 0 0 1 -1.437348 0 1 1
4201 1880.79 35836 52 1 2 29 -1.142923 35836 0 0 1 1 1 -1.706999 0 0 .
4205 1880.79 17918 52 1 2 29 0.1318446 17918 1 0 1 1 1 -2.396482 0 0 0
4312 1577.38 10540 52 1 2 28 -0.618734 15274.57 1 0 1 1 1 -1.702657 1 1 0
4480 1739.58 51646 52 1 4 29 1.137944 73253 1 0 1 1 1 1.35331 1 0 0
5087 1959.86 6324 52 1 2 28 -0.654537 46376 0 0 1 0 1 -1.588195 0 0 0
5484 1354.17 31620 44 1 2 29 -1.197339 31620 0 0 1 0 1 -0.6449356 0 0 1
5618 1462.5 16864 52 1 4 29 0.0026159 0 1 0 1 1 1 0.0353963 1 . 0
5644 1462.5 0 0 1 1 29 -1.517385 1459.79 0 0 1 0 1 -1.323121 0 1 1
5664 1690.42 15810 52 1 1 29 -1.321384 0 0 0 0 0 1 -2.139152 0 . 0
11763 1692.71 0 0 1 1 29 -0.5506044 31620 1 0 1 0 1 0.0395093 1 0 1
11934 2063.49 40052 52 1 2 29 -1.137353 40052 1 0 1 1 1 -1.157329 0 0 0
11937 2063.49 0 0 1 4 29 0.3040525 17918 0 0 1 1 1 -1.137717 0 0 1
11960 1517.91 32674 52 1 4 29 1.819422 154876.9 0 0 1 1 1 -0.6467137 0 0 0
12053 1777.34 24242 27 1 4 28 0.5833378 34992.8 0 0 1 1 1 0.2412845 0 0 1
12125 1462.5 17918 52 1 2 28 -0.5772309 17918 0 0 1 1 1 -0.8567222 0 0 0
223 2316.7 23188 52 1 1 27 -1.624246 23188 0 0 1 0 1 -1.785303 0 0 0
384 2154.78 38998 52 1 2 28 -1.074892 0 1 0 1 0 1 -0.4352668 1 . 0
517 1867.47 0 0 1 1 28 -1.228511 263.5 0 0 1 0 1 -1.35185 0 1 1
596 1846.95 30566 52 1 4 27 -0.1557714 50275.8 0 0 1 0 1 0.4946238 0 0 0
671 1567.11 36890 52 1 4 28 1.295854 55124.2 1 0 1 0 1 0.8456391 1 0 0
760 2308.69 38998 52 1 2 28 -1.318509 38998 1 0 1 1 1 -0.397912 0 0 0
832 1886.46 10540 50 1 2 28 0.4758824 0 1 0 1 1 1 -0.4153 1 . .
1002 1436.52 1581 52 1 2 27 -0.8566024 0 0 0 1 0 1 -1.57314 0 . 0
1027 1436.52 12816.64 52 1 1 28 -0.6578163 19667.64 0 0 1 0 1 -1.281693 0 0 0
1149 1436.52 20026 48 1 2 28 -1.362463 38233.85 1 0 1 1 1 -1.867262 1 0 0
1192 1762.2 0 0 1 3 27 -1.689819 11183.99 0 0 1 1 1 -0.5952898 0 1 1
1215 1637.93 9486 52 1 2 28 -2.040723 9486 0 0 1 0 1 -1.267473 0 0 0
1217 1637.93 12648 41 1 1 27 -1.678955 12858.8 0 0 1 1 1 -1.707299 0 1 0
1287 1641.73 16864 52 1 2 28 0.0317857 0 0 0 1 1 1 -1.21119 0 . 0
1291 1641.73 20026 52 1 2 27 -0.8945684 35836 1 0 1 0 1 -1.250111 0 0 0
1383 1436.52 30039 52 1 1 28 0.369183 47155.96 1 0 1 0 1 -1.948477 1 0 0
1717 1698.92 36890 52 1 2 27 1.217386 37206.2 1 0 1 1 1 0.183299 1 0 0
1755 1567.11 103.292 24 1 1 28 -0.3431518 0 0 0 1 1 1 -0.4543086 0 . 1
2208 1596.13 2698.24 50 1 2 28 -0.5023344 81432.04 1 0 1 0 1 -0.6535206 1 0 0
2263 1915.36 0 0 1 2 28 -0.7433148 12648 0 0 0 0 1 0.1468442 0 0 1
2361 1501.81 0 0 1 1 28 -0.4853789 50065 1 0 1 1 1 -2.0071 1 0 0
2794 1482.69 5270 12 1 1 28 -2.15373 5270 1 0 1 0 1 -1.506104 0 1 1
2805 1606.25 18972 52 1 2 27 -0.0247237 0 1 0 1 0 1 -1.10027 1 . 0
2944 1475.34 18445 35 1 2 27 0.6026338 50086.08 0 0 1 1 1 0.1871337 0 0 1
3310 1605.52 3162 50 1 2 28 -0.2188239 10544.22 0 0 1 0 1 -0.785578 0 1 0
3827 1564.78 10540 52 1 2 27 -0.9203264 12648 1 0 1 0 1 -1.359402 1 0 0
3956 1822.71 34782 52 1 2 28 0.3547321 0 0 0 1 1 1 0.4804774 0 . 0
3976 2106.89 12648 50 1 1 28 -1.85622 0 1 0 1 1 1 -1.364858 0 . 0
4134 1436.52 22134 51 1 2 28 -1.502091 22156.13 1 0 1 1 1 0.2072875 0 0 0
4209 1930.59 210.8 21 1 1 27 -0.570246 7207.252 0 0 1 1 1 -2.025657 0 1 .
4213 1995.16 13702 47 1 2 27 -0.9363704 44057.2 1 0 1 0 1 1.023692 1 0 1
4271 1436.52 0 0 1 4 27 -1.742109 0 1 0 1 0 1 -1.155356 1 1 0
4324 1436.52 37944 52 1 1 27 -0.3483324 38418.3 1 0 1 0 1 -1.132268 1 0 .
4712 1795.65 0 0 1 1 27 -0.0718685 0 0 0 1 1 1 -1.67502 0 . .
5070 1795.65 0 0 1 1 27 -0.3656918 36890 0 0 1 1 1 -0.5964449 0 0 0
5078 1795.65 14756 52 1 1 27 -0.2260814 56947.62 0 0 1 1 1 -0.5913271 0 0 0
5637 1551.44 28458 52 1 2 28 -0.5874008 61132 0 0 1 1 1 -1.425152 0 0 0
11829 2158.51 26350 52 1 2 28 -0.5516317 26350 0 0 1 1 1 -1.72224 0 0 0
11830 2088.64 3162 52 1 2 28 -0.3310373 40052 1 0 1 1 1 -1.881703 1 0 0
11837 2238.57 0 0 1 2 27 -0.782149 0 0 0 1 1 1 -1.623017 0 . 1
11841 2166.11 28458 52 1 1 27 -0.07664 59551 1 0 1 0 1 -0.4370396 1 0 0
84 1784.17 0 0 1 1 27 0.1219023 0 0 0 1 1 1 -0.9780004 0 1 1
87 1809.47 18972 22 1 2 27 -0.333945 18972 0 0 1 1 1 -1.743155 0 0 0
336 1785.66 0 0 1 1 27 -0.1941135 0 0 0 1 0 1 -0.5570262 0 1 1
387 2142.8 10540 43 1 2 27 -0.7573708 33728 0 0 1 1 1 -2.184066 0 0 0
396 1546.87 21080 47 1 1 27 -2.089037 21080 1 0 1 0 1 -1.001484 0 0 1
518 1857.09 843.2 39 1 1 27 -0.9316608 843.2 0 0 1 0 1 -1.350418 0 1 1
523 1857.09 25296 52 1 2 27 -0.0401927 0 0 0 1 1 1 -0.7857345 0 . 0
594 1836.68 17918 49 1 1 26 -1.163278 0 1 0 0 0 1 -0.0355238 0 . 0
624 2079.82 20026 52 1 4 27 -0.002374 33201 1 0 1 0 1 -0.7242468 1 0 0
672 1558.4 16057.69 52 1 4 27 1.295854 16057.69 0 0 1 0 1 0.3343781 0 0 0
675 1536.6 2108 36 1 1 27 -0.3765597 0 0 0 1 1 1 -2.250757 0 . 0
911 1523.4 0 0 1 1 27 0.0252669 1581 0 0 1 0 1 -0.4010232 0 1 1
1028 1428.53 4205.46 18 1 1 27 -1.970486 35825.46 1 0 1 0 1 -1.693609 0 0 0
1058 1611.42 11594 52 1 2 26 -0.063502 11609.81 0 0 1 0 1 -0.4001005 0 0 0
1211 1628.82 835.822 50 1 1 27 -1.024092 1671.644 0 0 1 1 1 -1.668504 0 1 0
1222 1628.82 17918 52 1 2 27 -0.9150736 0 1 0 1 1 1 -1.551776 1 . 0
1384 1428.53 5270 51 1 2 27 -0.076093 13702 0 0 1 1 1 -0.8859453 0 0 .
1390 1536.6 0 0 1 2 26 -0.4873634 51646 1 0 1 0 1 -0.4764193 1 0 1
1433 1904.71 28458 52 1 4 27 -0.6319589 28458 0 0 1 1 1 -0.2132119 0 0 0
2209 1587.26 25296 52 1 2 27 -0.5023344 25296 1 0 1 0 1 -0.788688 1 0 0
2352 1493.46 13702 35 1 1 27 -0.878441 0 0 0 1 0 1 -2.261934 0 . 1
2353 1493.46 2108 17 1 2 26 -0.6999453 0 0 0 1 0 1 -1.001484 0 . 1
2772 1625.35 28458 52 1 2 26 0.7386206 28458 1 0 1 1 1 -0.9670284 1 0 0
3326 1874.22 5586.2 28 1 1 26 -0.4638279 0 0 0 1 0 1 -1.793687 0 . 1
3334 1825.34 0 0 1 1 27 0.3051181 4325.616 0 0 1 0 1 -0.4983352 0 1 .
3388 1841.4 25823 52 1 4 26 1.875497 57476.73 0 0 1 0 1 2.033944 0 0 0
3539 1632.61 9486 39 1 1 27 0.1701321 11787.94 1 0 1 0 1 -0.9952376 1 1 .
3933 1825.34 32674 52 1 2 27 -0.557843 52700 1 0 1 1 1 -1.729695 1 0 0
4020 2111.05 8432 52 1 2 26 -1.118608 0 1 0 1 1 1 -0.7336719 0 . .
4069 2152.32 25296 52 1 2 27 -1.453576 37975.62 1 0 1 0 1 -0.4915266 1 0 0
4135 1428.53 13702 29 1 1 27 -1.502091 18972 0 0 1 1 1 -0.418539 0 0 .
4181 2335.1 2108 19 1 2 27 -1.142924 4081.088 0 0 1 0 1 -0.2618189 0 1 0
4313 1664 12648 34 1 1 26 -0.618734 12648 0 0 1 0 1 -1.190888 0 0 1
4397 1883.06 20026 52 1 2 26 -0.0078164 20026 1 0 1 0 1 -1.16182 0 0 0
4486 1515.11 17918 52 1 4 26 0.2348082 17918 0 0 1 0 1 0.2382246 0 0 0
4709 1879.52 40052 52 1 4 26 2.281059 77996 1 1 1 1 1 0.3353715 1 0 0
5073 1785.66 9486 50 1 2 26 0.2637187 9486 0 0 1 1 1 -0.749881 0 0 0
5538 1485.59 10013 52 1 2 27 -2.140277 18445 1 0 1 1 1 -1.07452 1 0 0
5613 1542.81 27404 31 1 1 27 -0.3512819 154876.9 0 0 1 1 1 -2.2397 0 0 1
5633 1542.81 25296 52 1 2 27 -0.545899 25296 0 0 0 0 1 -1.039576 0 0 0
11801 1836.68 0 0 1 1 26 -0.0953741 0 1 0 1 0 1 -1.187738 0 . 1
11825 2146.51 18972 52 1 2 26 -0.5353352 40052 1 0 1 0 1 -2.71966 1 0 0
11849 1727.89 18972 52 1 2 27 -0.3929063 18972 0 0 1 1 1 -1.134083 0 0 0
11952 1661.25 0 0 1 1 27 -1.271344 3162 0 0 1 1 1 -1.475528 0 1 .
11992 1785.66 34782 52 1 2 26 0.4760219 0 0 0 1 1 1 0.5122652 0 . 0
12007 1848.01 16864 49 1 1 27 -0.8833156 16864 1 0 1 0 1 -0.6751502 1 0 0
628 1997.77 6851 43 1 2 26 -1.238129 0 1 0 1 0 1 -1.799582 0 . 1
676 1963.66 9591.4 52 1 2 26 -0.3765597 19636.02 1 0 1 1 1 -1.639381 1 0 0
754 2943.14 0 0 1 2 26 -1.467507 21080 1 0 1 0 1 -0.3997856 1 0 1
833 2442.89 0 0 1 2 25 0.3275966 3916.664 1 0 1 1 1 -1.349977 1 1 1
1150 1831.29 1264.8 51 1 1 26 -1.362463 20300.04 1 0 1 1 1 -1.030841 1 0 0
1193 2246.47 20869.2 52 1 2 25 -1.208026 68720.8 0 0 1 0 1 -0.7718746 0 0 0
1218 2088.05 40052 39 1 2 25 -1.678955 67983 1 0 1 1 1 -1.272927 1 0 .
1292 2092.9 12648 52 1 2 26 0.0339494 18487.16 1 0 0 0 1 -0.4339164 1 0 0
1379 1800.02 11936.55 52 1 2 26 -0.5415863 29854.55 0 0 1 0 1 -0.3238346 0 0 0
1523 2982.38 20026 52 1 2 26 -0.4595866 0 0 0 1 1 1 -0.2224284 0 . 0
2213 2034.77 10540 47 1 2 26 -0.5629552 11594 0 0 1 1 1 -1.4642 0 1 1
2266 2441.72 0 0 1 1 25 -0.5342067 0 0 0 1 1 1 -1.343395 0 1 1
2547 1831.29 5270 37 1 2 26 -0.8610403 21080 1 0 1 1 1 -0.1695223 1 0 1
2713 1831.29 18603.1 52 1 2 25 -1.352407 18603.1 1 0 1 1 1 -0.8406719 0 0 0
3072 2366.59 15810 52 1 2 26 -0.9569896 15810 0 0 1 0 1 -0.6292008 0 0 0
3946 2206.94 25296 41 1 3 26 0.199607 25296 0 0 1 0 1 -1.615495 0 0 1
4314 2133.15 8432 49 1 1 25 -0.618734 8432 0 0 1 1 1 -0.9898607 0 0 0
4317 1831.29 10540 52 1 2 26 -0.2154224 0 1 0 1 1 1 -0.5454577 0 . 0
5539 1904.43 12648 39 1 2 25 -2.140277 12648 1 0 1 1 1 0.7409754 1 0 1
5611 1977.79 10540 38 1 2 25 -1.311677 42160 0 0 1 1 1 -1.081555 0 0 1
5629 1944.02 2635 33 1 2 25 -2.618862 2635 0 0 1 0 1 -1.473044 0 1 0
5630 1977.79 11597.16 52 1 2 26 -0.5336543 37947.16 0 0 1 1 1 -1.532681 0 0 0
5635 1977.79 13702 52 1 2 26 -1.337253 30566 0 0 1 0 1 -1.424424 0 0 0
11799 2340.02 15810 52 1 2 26 0.2672802 15810 0 0 1 0 1 -0.4595637 0 0 0
